anio,mes,codigoNivel,descripcionNivel,codigoEntidad,descripcionEntidad,"codigoFuenteFinanciamiento",fuenteFinanciamiento,codigoOrganismo,descripcionOrganismo,transferenciaConcepto,codigoNivelFinanciero,nombreNivelFinanciero,bancoDeposito,banco,cuentaDeposito,fechaDeposito,montoTransferido,mesCorte,anhoCorte,fechaCorte
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",13,"013-GOBIERNO DEPARTAMENTAL DE AMAMBAY",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",33,"33-33-TRANSFERENCIAS DE CAPITAL P/ DESCENTRALIZADAS",2,"2-2-BANCO NACIONAL DE FOMENTO",04.0.043810/5,2013-10-15,202548937,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",14,"014-GOBIERNO DEPARTAMENTAL DE CANINDEYÚ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",32,"32-32-TRANSFERENCIAS CORRIENTES P/ DESCENTRALIZADAS",2,"2-2-BANCO NACIONAL DE FOMENTO",19.0.192001/4,2013-10-29,208336049,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",14,"014-GOBIERNO DEPARTAMENTAL DE CANINDEYÚ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",33,"33-33-TRANSFERENCIAS DE CAPITAL P/ DESCENTRALIZADAS",2,"2-2-BANCO NACIONAL DE FOMENTO",19.0.192001/4,2013-10-29,486117448,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",15,"015-GOBIERNO DEPARTAMENTAL DE PRESIDENTE HAYES",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",32,"32-32-TRANSFERENCIAS CORRIENTES P/ DESCENTRALIZADAS",2,"2-2-BANCO NACIONAL DE FOMENTO",820839/9,2013-10-15,86806687,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",15,"015-GOBIERNO DEPARTAMENTAL DE PRESIDENTE HAYES",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",33,"33-33-TRANSFERENCIAS DE CAPITAL P/ DESCENTRALIZADAS",2,"2-2-BANCO NACIONAL DE FOMENTO",820839/9,2013-10-15,202548937,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",16,"016-GOBIERNO DEPARTAMENTAL DE BOQUERÓN",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",32,"32-32-TRANSFERENCIAS CORRIENTES P/ DESCENTRALIZADAS",16,"16-16-BANCO ITAU PARAGUAY S.A.",70041919/5,2013-10-14,86806687,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",16,"016-GOBIERNO DEPARTAMENTAL DE BOQUERÓN",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",33,"33-33-TRANSFERENCIAS DE CAPITAL P/ DESCENTRALIZADAS",16,"16-16-BANCO ITAU PARAGUAY S.A.",70041919/5,2013-10-14,202548937,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",17,"017-GOBIERNO DEPARTAMENTAL DE ALTO PARAGUAY",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",32,"32-32-TRANSFERENCIAS CORRIENTES P/ DESCENTRALIZADAS",54,"54-54-BANCO REGIONAL S.A.",7628530,2013-10-15,86806687,1,2017,2017-01-13
2013,10,22,"22-GOBIERNOS DEPARTAMENTALES",17,"017-GOBIERNO DEPARTAMENTAL DE ALTO PARAGUAY",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"30-RECURSOS INSTITUCIONALES",33,"33-33-TRANSFERENCIAS DE CAPITAL P/ DESCENTRALIZADAS",54,"54-54-BANCO REGIONAL S.A.",7628530,2013-10-15,202548937,1,2017,2017-01-13
2013,10,30,30-MUNICIPALIDADES,1,"001-MUNICIPALIDAD DE ASUNCIÓN",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",5,"5-5-BANCO CONTINENTAL",41-296621-07,2013-10-14,268720467,1,2017,2017-01-13
