anio,mes,codigoNivel,descripcionNivel,codigoEntidad,descripcionEntidad,"codigoFuenteFinanciamiento",fuenteFinanciamiento,codigoOrganismo,descripcionOrganismo,transferenciaConcepto,codigoNivelFinanciero,nombreNivelFinanciero,bancoDeposito,banco,cuentaDeposito,fechaDeposito,montoTransferido,mesCorte,anhoCorte,fechaCorte
2018,2,30,30-MUNICIPALIDADES,210,"210-MUNICIPALIDAD DE CORPUS CHRISTI",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",35,"35-TRANSF.CONSOLID. DE CAPITAL AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001040004009464,2018-02-22,81477651,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,210,"210-MUNICIPALIDAD DE CORPUS CHRISTI",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001040004009709,2018-02-22,34918993,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,210,"210-MUNICIPALIDAD DE CORPUS CHRISTI",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",35,"35-TRANSF.CONSOLID. DE CAPITAL AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001040004009464,2018-02-22,75889830,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,210,"210-MUNICIPALIDAD DE CORPUS CHRISTI",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001040004009709,2018-02-22,32524213,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,210,"210-MUNICIPALIDAD DE CORPUS CHRISTI",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001040004009709,2018-02-22,33064347,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,210,"210-MUNICIPALIDAD DE CORPUS CHRISTI",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001040004009709,2018-02-22,33756025,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,104,"104-MUNICIPALIDAD DE FRAM",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001034003403855,2018-02-28,35043170,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,104,"104-MUNICIPALIDAD DE FRAM",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001034003403855,2018-02-28,32639874,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,104,"104-MUNICIPALIDAD DE FRAM",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001034003403855,2018-02-28,33181929,6,2018,2018-06-06
2018,2,30,30-MUNICIPALIDADES,104,"104-MUNICIPALIDAD DE FRAM",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",34,"34-TRANSF.CONSOLID.CORR. AL SECTOR PÚBLICO",2,"2-BANCO NACIONAL DE FOMENTO",0001034003403855,2018-02-28,33876067,6,2018,2018-06-06
