anio,mes,codigoNivel,descripcionNivel,codigoEntidad,descripcionEntidad,"codigoFuenteFinanciamiento",fuenteFinanciamiento,codigoOrganismo,descripcionOrganismo,transferenciaConcepto,codigoNivelFinanciero,nombreNivelFinanciero,bancoDeposito,banco,cuentaDeposito,fechaDeposito,montoTransferido,mesCorte,anhoCorte,fechaCorte
2019,1,30,30-MUNICIPALIDADES,209,"209-MUNICIPALIDAD DE SALTO DEL GUAIRÁ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000001701006227,2019-01-14,127074415,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,209,"209-MUNICIPALIDAD DE SALTO DEL GUAIRÁ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000001701006227,2019-01-14,141779106,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,209,"209-MUNICIPALIDAD DE SALTO DEL GUAIRÁ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000001701006227,2019-01-14,127132103,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,209,"209-MUNICIPALIDAD DE SALTO DEL GUAIRÁ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000001701006227,2019-01-14,128972470,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,44,"044-MUNICIPALIDAD DE TOBATÍ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000002101041375,2019-01-16,68353772,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,44,"044-MUNICIPALIDAD DE TOBATÍ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000002101047705,2019-01-16,29294474,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,44,"044-MUNICIPALIDAD DE TOBATÍ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000002101041375,2019-01-18,76263478,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,44,"044-MUNICIPALIDAD DE TOBATÍ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000002101047705,2019-01-18,32684347,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,44,"044-MUNICIPALIDAD DE TOBATÍ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000002101041375,2019-01-18,68384803,3,2019,2019-03-12
2019,1,30,30-MUNICIPALIDADES,44,"044-MUNICIPALIDAD DE TOBATÍ",30,"30-RECURSOS INSTITUCIONALES",3,3-FONACIDE,"PAGO DE OTROS GASTOS POR CUENTA ADMINISTRATIVA",,-,99,"99-BILBAO VIZCAYA ARGENTARIA",0000002101047705,2019-01-18,29307773,3,2019,2019-03-12
